title,rating,price,stock,book_link,img_link
The Raven King (The Raven Cycle #4),Two,30.57,In stock,https://books.toscrape.com/catalogue/the-raven-king-the-raven-cycle-4_412/index.html,https://books.toscrape.com/media/cache/da/54/da54d953f00d1e465f31f865df3d0f3f.jpg
The Raven Boys (The Raven Cycle #1),Four,57.74,In stock,https://books.toscrape.com/catalogue/the-raven-boys-the-raven-cycle-1_411/index.html,https://books.toscrape.com/media/cache/3c/a4/3ca4889e4bb7f9a1cc1d7a1c920e9d42.jpg
The Power Greens Cookbook: 140 Delicious Superfood Recipes,Five,11.05,In stock,https://books.toscrape.com/catalogue/the-power-greens-cookbook-140-delicious-superfood-recipes_410/index.html,https://books.toscrape.com/media/cache/82/1d/821d2c02dcd0a10fc9d533917482746e.jpg
The Metamorphosis,One,28.58,In stock,https://books.toscrape.com/catalogue/the-metamorphosis_409/index.html,https://books.toscrape.com/media/cache/4a/1b/4a1b6e9c1af75db0dc34ae63344f6883.jpg
The Mathews Men: Seven Brothers and the War Against Hitler's U-boats,Five,42.91,In stock,https://books.toscrape.com/catalogue/the-mathews-men-seven-brothers-and-the-war-against-hitlers-u-boats_408/index.html,https://books.toscrape.com/media/cache/f2/64/f26457d65a03b2636c4bcc7c318f7346.jpg
The Little Paris Bookshop,Three,24.73,In stock,https://books.toscrape.com/catalogue/the-little-paris-bookshop_407/index.html,https://books.toscrape.com/media/cache/50/a9/50a901fb008c0b8965c8d4da2dff5470.jpg
The Hiding Place,Four,55.91,In stock,https://books.toscrape.com/catalogue/the-hiding-place_406/index.html,https://books.toscrape.com/media/cache/cf/18/cf187c1dc5575fcbbf49c58024146c4b.jpg
The Grand Design,Three,13.76,In stock,https://books.toscrape.com/catalogue/the-grand-design_405/index.html,https://books.toscrape.com/media/cache/08/a9/08a957eb34f8047862e225774c3bdde2.jpg
The Firm,Three,45.56,In stock,https://books.toscrape.com/catalogue/the-firm_404/index.html,https://books.toscrape.com/media/cache/95/84/95847132a78de44b7249a2d0a3fe3ef6.jpg
The Fault in Our Stars,One,47.22,In stock,https://books.toscrape.com/catalogue/the-fault-in-our-stars_403/index.html,https://books.toscrape.com/media/cache/69/61/696100859e82b2ec7a796129d6cca44a.jpg
The False Prince (The Ascendance Trilogy #1),Five,56.00,In stock,https://books.toscrape.com/catalogue/the-false-prince-the-ascendance-trilogy-1_402/index.html,https://books.toscrape.com/media/cache/f8/e3/f8e371e2869d13b9d89999f8d5173245.jpg
The Expatriates,Two,44.58,In stock,https://books.toscrape.com/catalogue/the-expatriates_401/index.html,https://books.toscrape.com/media/cache/db/e4/dbe49e1cb06136eeb51182f551ccdc52.jpg
The Dream Thieves (The Raven Cycle #2),One,34.50,In stock,https://books.toscrape.com/catalogue/the-dream-thieves-the-raven-cycle-2_400/index.html,https://books.toscrape.com/media/cache/d9/7a/d97a3a4a65b5275ab506b28c7a88e0a5.jpg
The Darkest Corners,Five,11.33,In stock,https://books.toscrape.com/catalogue/the-darkest-corners_399/index.html,https://books.toscrape.com/media/cache/c1/ab/c1ab73a20d02b5f3a5599e7c5704a909.jpg
The Crossover,Four,38.77,In stock,https://books.toscrape.com/catalogue/the-crossover_398/index.html,https://books.toscrape.com/media/cache/9f/35/9f351ca1978128c60a3b7f85987075b3.jpg
The 5th Wave (The 5th Wave #1),Two,11.83,In stock,https://books.toscrape.com/catalogue/the-5th-wave-the-5th-wave-1_397/index.html,https://books.toscrape.com/media/cache/10/d0/10d0c5e47d0e8cce16b6b5e6be48cb16.jpg
Tell the Wind and Fire,Three,45.51,In stock,https://books.toscrape.com/catalogue/tell-the-wind-and-fire_396/index.html,https://books.toscrape.com/media/cache/3b/0c/3b0c5f4df26b73659af4e25107499384.jpg
Tell Me Three Things,One,41.81,In stock,https://books.toscrape.com/catalogue/tell-me-three-things_395/index.html,https://books.toscrape.com/media/cache/a1/2f/a12f0bec8c8728800f901b4e5f6e3f9a.jpg
Talking to Girls About Duran Duran: One Young Man's Quest for True Love and a Cooler Haircut,Four,25.15,In stock,https://books.toscrape.com/catalogue/talking-to-girls-about-duran-duran-one-young-mans-quest-for-true-love-and-a-cooler-haircut_394/index.html,https://books.toscrape.com/media/cache/07/8b/078b934613af473daf7ecf918e05d050.jpg
Siddhartha,Five,34.22,In stock,https://books.toscrape.com/catalogue/siddhartha_393/index.html,https://books.toscrape.com/media/cache/ce/0b/ce0be2d86e388540122c222306c6d62c.jpg
Shiver (The Wolves of Mercy Falls #1),Five,16.23,In stock,https://books.toscrape.com/catalogue/shiver-the-wolves-of-mercy-falls-1_392/index.html,https://books.toscrape.com/media/cache/84/73/847399651d8f2dfae1a0d5a0ea4064b2.jpg
Remember Me?,Three,11.48,In stock,https://books.toscrape.com/catalogue/remember-me_391/index.html,https://books.toscrape.com/media/cache/3f/95/3f9572f94858197e92786b194f0f12df.jpg
Red Dragon (Hannibal Lecter #1),Three,23.37,In stock,https://books.toscrape.com/catalogue/red-dragon-hannibal-lecter-1_390/index.html,https://books.toscrape.com/media/cache/30/66/3066f8bcd2e2ed6b45084355ff084a61.jpg
Peak: Secrets from the New Science of Expertise,Two,16.28,In stock,https://books.toscrape.com/catalogue/peak-secrets-from-the-new-science-of-expertise_389/index.html,https://books.toscrape.com/media/cache/83/ab/83ab65f938b24fa1a9cb47235be49b57.jpg
My Mother Was Nuts,Four,31.63,In stock,https://books.toscrape.com/catalogue/my-mother-was-nuts_388/index.html,https://books.toscrape.com/media/cache/9b/b4/9bb42bf833e91193ca05badddded4bfb.jpg
Mexican Today: New and Rediscovered Recipes for Contemporary Kitchens,Five,24.91,In stock,https://books.toscrape.com/catalogue/mexican-today-new-and-rediscovered-recipes-for-contemporary-kitchens_387/index.html,https://books.toscrape.com/media/cache/5d/02/5d029bff299cdb777e06f35800faa628.jpg
Maybe Something Beautiful: How Art Transformed a Neighborhood,One,22.54,In stock,https://books.toscrape.com/catalogue/maybe-something-beautiful-how-art-transformed-a-neighborhood_386/index.html,https://books.toscrape.com/media/cache/c0/bb/c0bb6e42743b9c1aaf9b754501100a5d.jpg
Lola and the Boy Next Door (Anna and the French Kiss #2),Four,23.63,In stock,https://books.toscrape.com/catalogue/lola-and-the-boy-next-door-anna-and-the-french-kiss-2_385/index.html,https://books.toscrape.com/media/cache/bc/c8/bcc8374e0c81ded1486b6225ca4fe78a.jpg
Logan Kade (Fallen Crest High #5.5),Two,13.12,In stock,https://books.toscrape.com/catalogue/logan-kade-fallen-crest-high-55_384/index.html,https://books.toscrape.com/media/cache/d9/4e/d94e6206c2decd3acd9a61b2cbac7eaf.jpg
Last One Home (New Beginnings #1),Three,59.98,In stock,https://books.toscrape.com/catalogue/last-one-home-new-beginnings-1_383/index.html,https://books.toscrape.com/media/cache/e4/0a/e40a336622fe578699be5a1eeba18f9d.jpg
Killing Floor (Jack Reacher #1),Four,31.49,In stock,https://books.toscrape.com/catalogue/killing-floor-jack-reacher-1_382/index.html,https://books.toscrape.com/media/cache/eb/e9/ebe9f06ccebf83d9853a846052b58fff.jpg
Kill the Boy Band,Five,15.52,In stock,https://books.toscrape.com/catalogue/kill-the-boy-band_381/index.html,https://books.toscrape.com/media/cache/05/74/0574a71ccaff1fef1f8e9a1f4c22b7bc.jpg
Isla and the Happily Ever After (Anna and the French Kiss #3),Five,48.13,In stock,https://books.toscrape.com/catalogue/isla-and-the-happily-ever-after-anna-and-the-french-kiss-3_380/index.html,https://books.toscrape.com/media/cache/0d/0b/0d0bd1fce3e0171cf101764393caea41.jpg
If I Stay (If I Stay #1),Five,38.13,In stock,https://books.toscrape.com/catalogue/if-i-stay-if-i-stay-1_379/index.html,https://books.toscrape.com/media/cache/cb/b3/cbb3754c7bae0d54dcf561aed4f9d6e3.jpg
I Know Why the Caged Bird Sings (Maya Angelou's Autobiography #1),Two,36.55,In stock,https://books.toscrape.com/catalogue/i-know-why-the-caged-bird-sings-maya-angelous-autobiography-1_378/index.html,https://books.toscrape.com/media/cache/c1/42/c14297e48de02ac420c587822ff329ab.jpg
Harry Potter and the Deathly Hallows (Harry Potter #7),One,23.32,In stock,https://books.toscrape.com/catalogue/harry-potter-and-the-deathly-hallows-harry-potter-7_377/index.html,https://books.toscrape.com/media/cache/58/e4/58e434a6a4eb267eac7aa529b0c2ec15.jpg
"Fruits Basket, Vol. 5 (Fruits Basket #5)",One,16.33,In stock,https://books.toscrape.com/catalogue/fruits-basket-vol-5-fruits-basket-5_376/index.html,https://books.toscrape.com/media/cache/51/cf/51cf19c74f21a7043910615fefcf0847.jpg
Foundation (Foundation (Publication Order) #1),One,32.42,In stock,https://books.toscrape.com/catalogue/foundation-foundation-publication-order-1_375/index.html,https://books.toscrape.com/media/cache/8b/92/8b9267df86378b6973974ae7e1924ffe.jpg
Fool Me Once,One,16.96,In stock,https://books.toscrape.com/catalogue/fool-me-once_374/index.html,https://books.toscrape.com/media/cache/b6/9c/b69c4ea86e09921aabc4e0431a8273a5.jpg
Find Her (Detective D.D. Warren #8),One,22.37,In stock,https://books.toscrape.com/catalogue/find-her-detective-dd-warren-8_373/index.html,https://books.toscrape.com/media/cache/f6/f2/f6f2094e8a318093fa53784df2bfeab8.jpg
Evicted: Poverty and Profit in the American City,One,42.27,In stock,https://books.toscrape.com/catalogue/evicted-poverty-and-profit-in-the-american-city_372/index.html,https://books.toscrape.com/media/cache/d0/4f/d04f8176cf0527b293114173d01999d7.jpg
Drama,Two,38.70,In stock,https://books.toscrape.com/catalogue/drama_371/index.html,https://books.toscrape.com/media/cache/68/ce/68ce8be6a167f510d07a7da637b62c6f.jpg
Dracula the Un-Dead,Five,35.63,In stock,https://books.toscrape.com/catalogue/dracula-the-un-dead_370/index.html,https://books.toscrape.com/media/cache/13/ff/13fffcde653948339d3427184b7bd0b5.jpg
Digital Fortress,Five,58.00,In stock,https://books.toscrape.com/catalogue/digital-fortress_369/index.html,https://books.toscrape.com/media/cache/5c/77/5c770b251d27aeef263f8ae974ca02e0.jpg
"Death Note, Vol. 5: Whiteout (Death Note #5)",One,52.41,In stock,https://books.toscrape.com/catalogue/death-note-vol-5-whiteout-death-note-5_368/index.html,https://books.toscrape.com/media/cache/4e/c1/4ec161cc09ee437c9eda6d437d232a11.jpg
"Data, A Love Story: How I Gamed Online Dating to Meet My Match",Three,32.35,In stock,https://books.toscrape.com/catalogue/data-a-love-story-how-i-gamed-online-dating-to-meet-my-match_367/index.html,https://books.toscrape.com/media/cache/1f/d8/1fd8340d9b3fd95861f0407b4dbb0fa7.jpg
Critique of Pure Reason,One,20.75,In stock,https://books.toscrape.com/catalogue/critique-of-pure-reason_366/index.html,https://books.toscrape.com/media/cache/12/6e/126ef8f6473b81808ebbb9cff155e883.jpg
Booked,Five,17.49,In stock,https://books.toscrape.com/catalogue/booked_365/index.html,https://books.toscrape.com/media/cache/8f/46/8f46bb13feb3a4440a27dfcf688fbaa6.jpg
"Blue Lily, Lily Blue (The Raven Cycle #3)",Five,34.13,In stock,https://books.toscrape.com/catalogue/blue-lily-lily-blue-the-raven-cycle-3_364/index.html,https://books.toscrape.com/media/cache/db/14/db14903b3a56a297ef6aefe7624d637f.jpg
Approval Junkie: Adventures in Caring Too Much,Five,58.81,In stock,https://books.toscrape.com/catalogue/approval-junkie-adventures-in-caring-too-much_363/index.html,https://books.toscrape.com/media/cache/17/aa/17aacb738eace89a635a4eb47a94c11d.jpg
An Abundance of Katherines,Five,10.00,In stock,https://books.toscrape.com/catalogue/an-abundance-of-katherines_362/index.html,https://books.toscrape.com/media/cache/ed/45/ed4517339d4780f4158c485c83850d20.jpg
America's War for the Greater Middle East: A Military History,Two,51.22,In stock,https://books.toscrape.com/catalogue/americas-war-for-the-greater-middle-east-a-military-history_361/index.html,https://books.toscrape.com/media/cache/eb/17/eb178eceef1e9290591cabd5155571a3.jpg
Alight (The Generations Trilogy #2),Four,58.59,In stock,https://books.toscrape.com/catalogue/alight-the-generations-trilogy-2_360/index.html,https://books.toscrape.com/media/cache/5e/f3/5ef34ba3e937218db15178a1a5ce195f.jpg
A Girl's Guide to Moving On (New Beginnings #2),One,31.30,In stock,https://books.toscrape.com/catalogue/a-girls-guide-to-moving-on-new-beginnings-2_359/index.html,https://books.toscrape.com/media/cache/f7/a9/f7a90a63f66ac92cc280def001970ed2.jpg
A Game of Thrones (A Song of Ice and Fire #1),Two,46.42,In stock,https://books.toscrape.com/catalogue/a-game-of-thrones-a-song-of-ice-and-fire-1_358/index.html,https://books.toscrape.com/media/cache/13/d1/13d11b26b46484ee73e9923ff307a7b4.jpg
A Feast for Crows (A Song of Ice and Fire #4),Four,17.21,In stock,https://books.toscrape.com/catalogue/a-feast-for-crows-a-song-of-ice-and-fire-4_357/index.html,https://books.toscrape.com/media/cache/b3/6b/b36b278233baf55ebaad761d8d3d0fec.jpg
A Clash of Kings (A Song of Ice and Fire #2),Three,10.79,In stock,https://books.toscrape.com/catalogue/a-clash-of-kings-a-song-of-ice-and-fire-2_356/index.html,https://books.toscrape.com/media/cache/1a/29/1a298a157f4113d6e0127521aaa1f5f0.jpg
Vogue Colors A to Z: A Fashion Coloring Book,Four,52.35,In stock,https://books.toscrape.com/catalogue/vogue-colors-a-to-z-a-fashion-coloring-book_355/index.html,https://books.toscrape.com/media/cache/1f/55/1f5541682b39b390a3db41430922d510.jpg
The Shining (The Shining #1),Three,27.88,In stock,https://books.toscrape.com/catalogue/the-shining-the-shining-1_354/index.html,https://books.toscrape.com/media/cache/db/96/db9686744f93c0e9ff3945144827f99a.jpg
The Pilgrim's Progress,Two,50.26,In stock,https://books.toscrape.com/catalogue/the-pilgrims-progress_353/index.html,https://books.toscrape.com/media/cache/45/bb/45bb59d19eb3aa868293d44809078418.jpg
The Perfect Play (Play by Play #1),Three,59.99,In stock,https://books.toscrape.com/catalogue/the-perfect-play-play-by-play-1_352/index.html,https://books.toscrape.com/media/cache/40/16/4016ffba678f309171d8130135f6eb8e.jpg
The Passion of Dolssa,Five,28.32,In stock,https://books.toscrape.com/catalogue/the-passion-of-dolssa_351/index.html,https://books.toscrape.com/media/cache/6b/82/6b822681c4035131560d40dd3b5a6a2e.jpg
The Jazz of Physics: The Secret Link Between Music and the Structure of the Universe,Three,38.71,In stock,https://books.toscrape.com/catalogue/the-jazz-of-physics-the-secret-link-between-music-and-the-structure-of-the-universe_350/index.html,https://books.toscrape.com/media/cache/2d/32/2d32efe1c5f97510596a2cc21c5daf5d.jpg
The Hunger Games (The Hunger Games #1),Five,29.85,In stock,https://books.toscrape.com/catalogue/the-hunger-games-the-hunger-games-1_349/index.html,https://books.toscrape.com/media/cache/41/c7/41c72a9c7733fc5f7434b2fa33060c54.jpg
The Hound of the Baskervilles (Sherlock Holmes #5),Two,14.82,In stock,https://books.toscrape.com/catalogue/the-hound-of-the-baskervilles-sherlock-holmes-5_348/index.html,https://books.toscrape.com/media/cache/1f/b0/1fb03cdabe6001c8a2620f65e025cbd5.jpg
The Gunning of America: Business and the Making of American Gun Culture,Four,16.81,In stock,https://books.toscrape.com/catalogue/the-gunning-of-america-business-and-the-making-of-american-gun-culture_347/index.html,https://books.toscrape.com/media/cache/28/a8/28a8784d0b38b148a35bce421dc16910.jpg
The Geography of Bliss: One Grump's Search for the Happiest Places in the World,Two,28.23,In stock,https://books.toscrape.com/catalogue/the-geography-of-bliss-one-grumps-search-for-the-happiest-places-in-the-world_346/index.html,https://books.toscrape.com/media/cache/bd/a0/bda0fa21e6d06862920c0eedecc6201e.jpg
The Demonists (Demonist #1),Two,52.11,In stock,https://books.toscrape.com/catalogue/the-demonists-demonist-1_345/index.html,https://books.toscrape.com/media/cache/1a/d2/1ad2a260776198051f4d1849be347cc6.jpg
"The Demon Prince of Momochi House, Vol. 4 (The Demon Prince of Momochi House #4)",Two,27.88,In stock,https://books.toscrape.com/catalogue/the-demon-prince-of-momochi-house-vol-4-the-demon-prince-of-momochi-house-4_344/index.html,https://books.toscrape.com/media/cache/47/71/477173fe3000a6da4b241c2e71a21418.jpg
The Bone Hunters (Lexy Vaughan & Steven Macaulay #2),Three,59.71,In stock,https://books.toscrape.com/catalogue/the-bone-hunters-lexy-vaughan-steven-macaulay-2_343/index.html,https://books.toscrape.com/media/cache/ee/d4/eed4d5d63d13f0aa86575c90f8ccacb7.jpg
The Beast (Black Dagger Brotherhood #14),Five,46.08,In stock,https://books.toscrape.com/catalogue/the-beast-black-dagger-brotherhood-14_342/index.html,https://books.toscrape.com/media/cache/1b/3f/1b3f5057f9e7f7cb81a8c10b58024145.jpg
Some Women,Five,13.73,In stock,https://books.toscrape.com/catalogue/some-women_341/index.html,https://books.toscrape.com/media/cache/27/b7/27b7f4ec590965b5acc15dc4b1376684.jpg
Shopaholic Ties the Knot (Shopaholic #3),Five,48.39,In stock,https://books.toscrape.com/catalogue/shopaholic-ties-the-knot-shopaholic-3_340/index.html,https://books.toscrape.com/media/cache/ac/ba/acba5e4e1813b8c1fff4890f1efef3ab.jpg
Paper and Fire (The Great Library #2),Five,49.45,In stock,https://books.toscrape.com/catalogue/paper-and-fire-the-great-library-2_339/index.html,https://books.toscrape.com/media/cache/a7/04/a704d4248b21c0cdd8038c1b8345ed17.jpg
Outlander (Outlander #1),Five,19.67,In stock,https://books.toscrape.com/catalogue/outlander-outlander-1_338/index.html,https://books.toscrape.com/media/cache/b1/0b/b10ba73e67297fc8ed9e877bdcf60813.jpg
"Orchestra of Exiles: The Story of Bronislaw Huberman, the Israel Philharmonic, and the One Thousand Jews He Saved from Nazi Horrors",Three,12.36,In stock,https://books.toscrape.com/catalogue/orchestra-of-exiles-the-story-of-bronislaw-huberman-the-israel-philharmonic-and-the-one-thousand-jews-he-saved-from-nazi-horrors_337/index.html,https://books.toscrape.com/media/cache/15/de/15de75548ee9a4c6be1420ee309c03e0.jpg
