title,upc,category,price_e_tax,price_i_tax,tax,rating,reviews,quantity,stock,book_link,img_link
Every Heart a Doorway (Every Heart A Doorway #1),4fa75fc6829431ca,Fantasy,12.16,12.16,0.0,Five,0,In stock (7 available),In stock,https://books.toscrape.com/catalogue/every-heart-a-doorway-every-heart-a-doorway-1_465/index.html,https://books.toscrape.com/media/cache/50/d4/50d41a24990208deb72c9802a6c1e540.jpg
Delivering the Truth (Quaker Midwife Mystery #1),4e980425468708da,Mystery,20.89,20.89,0.0,Four,0,In stock (7 available),In stock,https://books.toscrape.com/catalogue/delivering-the-truth-quaker-midwife-mystery-1_464/index.html,https://books.toscrape.com/media/cache/57/31/5731a5d46c2c1e88977eb5e6d1337a2e.jpg
Counted With the Stars (Out from Egypt #1),4807043b8218e9ce,Christian Fiction,17.97,17.97,0.0,Five,0,In stock (7 available),In stock,https://books.toscrape.com/catalogue/counted-with-the-stars-out-from-egypt-1_463/index.html,https://books.toscrape.com/media/cache/32/2c/322c1f6cce6d5a69a7d2321779195a0c.jpg
"Chronicles, Vol. 1",4781b6bfd6f7a2c5,Music,52.6,52.6,0.0,Two,0,In stock (7 available),In stock,https://books.toscrape.com/catalogue/chronicles-vol-1_462/index.html,https://books.toscrape.com/media/cache/11/fc/11fc94453c4dc0d68543971d7843afb0.jpg
Blue Like Jazz: Nonreligious Thoughts on Christian Spirituality,a322361a37a78d3d,Christian,25.77,25.77,0.0,One,0,In stock (7 available),In stock,https://books.toscrape.com/catalogue/blue-like-jazz-nonreligious-thoughts-on-christian-spirituality_461/index.html,https://books.toscrape.com/media/cache/a2/f5/a2f5b5fd4421d56d37c73a7fb29f5f40.jpg
Benjamin Franklin: An American Life,5b546a46a86a9d8c,Biography,48.19,48.19,0.0,Three,0,In stock (7 available),In stock,https://books.toscrape.com/catalogue/benjamin-franklin-an-american-life_460/index.html,https://books.toscrape.com/media/cache/25/f8/25f869fa75340fca0fc2a68e8a0412a1.jpg
"At The Existentialist Caf̩: Freedom, Being, and apricot cocktails with: Jean-Paul Sartre, Simone de Beauvoir, Albert Camus, Martin Heidegger, Edmund Husserl, Karl Jaspers, Maurice Merleau-Ponty and others",6b52904b2ab91bf6,Philosophy,29.93,29.93,0.0,Five,0,In stock (7 available),In stock,https://books.toscrape.com/catalogue/at-the-existentialist-cafe-freedom-being-and-apricot-cocktails-with-jean-paul-sartre-simone-de-beauvoir-albert-camus-martin-heidegger-edmund-husserl-karl-jaspers-maurice-merleau-ponty-and-others_459/index.html,https://books.toscrape.com/media/cache/de/76/de76d5c473c358bd41c03cf710692bfb.jpg
A Summer In Europe,cc1936a9f4e93477,Travel,44.34,44.34,0.0,Two,0,In stock (7 available),In stock,https://books.toscrape.com/catalogue/a-summer-in-europe_458/index.html,https://books.toscrape.com/media/cache/4e/15/4e15150388702ebca2c5a523ac270539.jpg
A Short History of Nearly Everything,6c7fa6844380f50a,History,52.4,52.4,0.0,Five,0,In stock (7 available),In stock,https://books.toscrape.com/catalogue/a-short-history-of-nearly-everything_457/index.html,https://books.toscrape.com/media/cache/3c/f6/3cf646523ff7fb8647c500d6325cfcaf.jpg
A Gathering of Shadows (Shades of Magic #2),d1378a0ad06ff979,Fantasy,44.81,44.81,0.0,Four,0,In stock (7 available),In stock,https://books.toscrape.com/catalogue/a-gathering-of-shadows-shades-of-magic-2_456/index.html,https://books.toscrape.com/media/cache/48/b2/48b20fcc9ab722729de2c4da3d4de26e.jpg
The Sound Of Love,5ba3d703d1ae0c1d,Default,57.84,57.84,0.0,Five,0,In stock (6 available),In stock,https://books.toscrape.com/catalogue/the-sound-of-love_455/index.html,https://books.toscrape.com/media/cache/4e/3a/4e3a151bbe2629a55df09fd318fdeb0a.jpg
The Rise and Fall of the Third Reich: A History of Nazi Germany,774fa432bd7d9c47,History,39.67,39.67,0.0,Two,0,In stock (6 available),In stock,https://books.toscrape.com/catalogue/the-rise-and-fall-of-the-third-reich-a-history-of-nazi-germany_454/index.html,https://books.toscrape.com/media/cache/e1/02/e102cefae5bb523bc67eb6b49bc18b5d.jpg
The Perks of Being a Wallflower,fd364afd082f5446,Default,55.02,55.02,0.0,Three,0,In stock (6 available),In stock,https://books.toscrape.com/catalogue/the-perks-of-being-a-wallflower_453/index.html,https://books.toscrape.com/media/cache/ca/5b/ca5b33c09daab4667ed37b330de889bd.jpg
The Mysterious Affair at Styles (Hercule Poirot #1),2da5edf8b5776c9a,Mystery,24.8,24.8,0.0,Four,0,In stock (6 available),In stock,https://books.toscrape.com/catalogue/the-mysterious-affair-at-styles-hercule-poirot-1_452/index.html,https://books.toscrape.com/media/cache/32/94/3294e5eaf73a37958583483fc9a90f04.jpg
The Man Who Mistook His Wife for a Hat and Other Clinical Tales,60376aa71be66083,Nonfiction,59.45,59.45,0.0,Four,0,In stock (6 available),In stock,https://books.toscrape.com/catalogue/the-man-who-mistook-his-wife-for-a-hat-and-other-clinical-tales_451/index.html,https://books.toscrape.com/media/cache/92/fe/92fe1c1823653412fe68be2c525dfc3a.jpg
The Makings of a Fatherless Child,2efa5a839e62b1bd,Default,31.58,31.58,0.0,Two,0,In stock (6 available),In stock,https://books.toscrape.com/catalogue/the-makings-of-a-fatherless-child_450/index.html,https://books.toscrape.com/media/cache/6f/6c/6f6c7560e254f8242f86ef048f1ba7b3.jpg
The Joy of Cooking,d326e189b1210916,Add a comment,43.27,43.27,0.0,Four,0,In stock (6 available),In stock,https://books.toscrape.com/catalogue/the-joy-of-cooking_449/index.html,https://books.toscrape.com/media/cache/05/8e/058ebff59d12ebe40df1844bedd9366b.jpg
The Invention of Wings,e6635f5b0a2c78db,Historical Fiction,37.34,37.34,0.0,One,0,In stock (6 available),In stock,https://books.toscrape.com/catalogue/the-invention-of-wings_448/index.html,https://books.toscrape.com/media/cache/62/fa/62fa1e72f06f05762db5d9cedf654153.jpg
The Hobbit (Middle-Earth Universe),72b5355dda190b6a,Default,17.8,17.8,0.0,Five,0,In stock (6 available),In stock,https://books.toscrape.com/catalogue/the-hobbit-middle-earth-universe_447/index.html,https://books.toscrape.com/media/cache/8b/d3/8bd38de5367fc675467431f343862569.jpg
The Great Railway Bazaar,48736df57e7bec9f,Travel,30.54,30.54,0.0,One,0,In stock (6 available),In stock,https://books.toscrape.com/catalogue/the-great-railway-bazaar_446/index.html,https://books.toscrape.com/media/cache/76/de/76de41867f323d7f1f4fbe2fdfc1b2ba.jpg
The Golden Compass (His Dark Materials #1),d33824cb93ecab6f,Add a comment,18.77,18.77,0.0,One,0,In stock (6 available),In stock,https://books.toscrape.com/catalogue/the-golden-compass-his-dark-materials-1_445/index.html,https://books.toscrape.com/media/cache/e7/9f/e79f81bfea1cb8b0503db022b64da713.jpg
The God Delusion,2bc80eba94950873,Add a comment,46.85,46.85,0.0,Three,0,In stock (6 available),In stock,https://books.toscrape.com/catalogue/the-god-delusion_444/index.html,https://books.toscrape.com/media/cache/36/64/36643d44134c8a227988927013805e61.jpg
The Girl You Left Behind (The Girl You Left Behind #1),eb7459e0c570251d,Historical,15.79,15.79,0.0,One,0,In stock (6 available),In stock,https://books.toscrape.com/catalogue/the-girl-you-left-behind-the-girl-you-left-behind-1_443/index.html,https://books.toscrape.com/media/cache/d0/b6/d0b6d59c0662dcbd15d47add40af1ebd.jpg
The Fellowship of the Ring (The Lord of the Rings #1),cb17945cb90b7837,Default,10.27,10.27,0.0,Two,0,In stock (6 available),In stock,https://books.toscrape.com/catalogue/the-fellowship-of-the-ring-the-lord-of-the-rings-1_442/index.html,https://books.toscrape.com/media/cache/ed/75/ed75000b92734d99b76a17954857327c.jpg
The Collected Poems of W.B. Yeats (The Collected Works of W.B. Yeats #1),3d250ab0f12be445,Poetry,15.42,15.42,0.0,Five,0,In stock (6 available),In stock,https://books.toscrape.com/catalogue/the-collected-poems-of-wb-yeats-the-collected-works-of-wb-yeats-1_441/index.html,https://books.toscrape.com/media/cache/7e/93/7e934132cd03486649fb492fe702f704.jpg
The Barefoot Contessa Cookbook,6478ccb4416e6a5d,Food and Drink,59.92,59.92,0.0,Five,0,In stock (6 available),In stock,https://books.toscrape.com/catalogue/the-barefoot-contessa-cookbook_440/index.html,https://books.toscrape.com/media/cache/dd/07/dd07bd0c443756b9dc260813c1949b4f.jpg
Tell the Wolves I'm Home,2a1b3d967cda1da2,Young Adult,50.96,50.96,0.0,Two,0,In stock (6 available),In stock,https://books.toscrape.com/catalogue/tell-the-wolves-im-home_439/index.html,https://books.toscrape.com/media/cache/f9/72/f972e744117c9d4b5fefb3410c0e9f7c.jpg
Ship Leaves Harbor: Essays on Travel by a Recovering Journeyman,8d8e9f9b8730eb25,Default,30.6,30.6,0.0,Three,0,In stock (6 available),In stock,https://books.toscrape.com/catalogue/ship-leaves-harbor-essays-on-travel-by-a-recovering-journeyman_438/index.html,https://books.toscrape.com/media/cache/31/b0/31b0e0a42826b326e43235beb8ddd783.jpg
Pride and Prejudice,720c36b2bee4692e,Add a comment,19.27,19.27,0.0,Four,0,In stock (6 available),In stock,https://books.toscrape.com/catalogue/pride-and-prejudice_437/index.html,https://books.toscrape.com/media/cache/c8/09/c80991f861675b6e75dc7f2f6a50e5a0.jpg
Musicophilia: Tales of Music and the Brain,6d235933670503d9,Default,46.58,46.58,0.0,One,0,In stock (6 available),In stock,https://books.toscrape.com/catalogue/musicophilia-tales-of-music-and-the-brain_436/index.html,https://books.toscrape.com/media/cache/02/66/02667c5b8f5a5e9e45c0799518f086ca.jpg
Mere Christianity,f38f37ed934d84b2,Add a comment,48.51,48.51,0.0,Three,0,In stock (6 available),In stock,https://books.toscrape.com/catalogue/mere-christianity_435/index.html,https://books.toscrape.com/media/cache/d2/90/d29093abd0b9d5258e2e08b731778158.jpg
Me Before You (Me Before You #1),7a2b51f69e81c722,Fiction,19.02,19.02,0.0,One,0,In stock (6 available),In stock,https://books.toscrape.com/catalogue/me-before-you-me-before-you-1_434/index.html,https://books.toscrape.com/media/cache/a2/cd/a2cd0016b37c0407059147e58e14afe5.jpg
In the Woods (Dublin Murder Squad #1),6958de044cb28a84,Mystery,38.38,38.38,0.0,Two,0,In stock (6 available),In stock,https://books.toscrape.com/catalogue/in-the-woods-dublin-murder-squad-1_433/index.html,https://books.toscrape.com/media/cache/24/a1/24a175dac7cb91ff26e2d723cdc6e098.jpg
In Cold Blood,fe0f34ebed689381,Nonfiction,49.98,49.98,0.0,Four,0,In stock (6 available),In stock,https://books.toscrape.com/catalogue/in-cold-blood_432/index.html,https://books.toscrape.com/media/cache/eb/4e/eb4ea9c04dccab509451ba31feb6b4e8.jpg
How to Stop Worrying and Start Living,e792c0969cefe1b8,Self Help,46.49,46.49,0.0,Five,0,In stock (6 available),In stock,https://books.toscrape.com/catalogue/how-to-stop-worrying-and-start-living_431/index.html,https://books.toscrape.com/media/cache/4f/08/4f08f7948770912e4e340e10caa604cb.jpg
Give It Back,012170e4fc87ace0,Thriller,18.32,18.32,0.0,Two,0,In stock (6 available),In stock,https://books.toscrape.com/catalogue/give-it-back_430/index.html,https://books.toscrape.com/media/cache/8b/7c/8b7c73e075cc687b6890dc0dca9fcbcc.jpg
"Girl, Interrupted",384c7d41d5ffe9d1,Nonfiction,42.14,42.14,0.0,Three,0,In stock (6 available),In stock,https://books.toscrape.com/catalogue/girl-interrupted_429/index.html,https://books.toscrape.com/media/cache/f9/ec/f9ec97bd8b29cc4e36d6c2b093d04709.jpg
Fun Home: A Family Tragicomic,56a34d0cec11d6b0,Add a comment,56.59,56.59,0.0,Four,0,In stock (6 available),In stock,https://books.toscrape.com/catalogue/fun-home-a-family-tragicomic_428/index.html,https://books.toscrape.com/media/cache/54/ae/54ae8233e8422676c241d1cea0b67f1d.jpg
"Fruits Basket, Vol. 6 (Fruits Basket #6)",97258f576d4bb672,Sequential Art,20.96,20.96,0.0,Four,0,In stock (6 available),In stock,https://books.toscrape.com/catalogue/fruits-basket-vol-6-fruits-basket-6_427/index.html,https://books.toscrape.com/media/cache/94/1a/941a14dec32f0a949c38a325a715c138.jpg
Deception Point,4e3b183180e2a992,Fiction,40.32,40.32,0.0,Four,0,In stock (6 available),In stock,https://books.toscrape.com/catalogue/deception-point_426/index.html,https://books.toscrape.com/media/cache/fa/2d/fa2d3198b7ba9785e0edd6f41b84d72b.jpg
"Death Note, Vol. 6: Give-and-Take (Death Note #6)",6e06d0f00f6da20f,Sequential Art,36.39,36.39,0.0,Three,0,In stock (6 available),In stock,https://books.toscrape.com/catalogue/death-note-vol-6-give-and-take-death-note-6_425/index.html,https://books.toscrape.com/media/cache/07/5c/075c210f5ce43b84d29646a54529d1bd.jpg
Catherine the Great: Portrait of a Woman,f3c70d296ec796c4,History,58.55,58.55,0.0,Four,0,In stock (6 available),In stock,https://books.toscrape.com/catalogue/catherine-the-great-portrait-of-a-woman_424/index.html,https://books.toscrape.com/media/cache/72/f1/72f13b8f069d3a018d2c378be5a1de20.jpg
Better Homes and Gardens New Cook Book,faf841f81c52638b,Food and Drink,39.61,39.61,0.0,Three,0,In stock (6 available),In stock,https://books.toscrape.com/catalogue/better-homes-and-gardens-new-cook-book_423/index.html,https://books.toscrape.com/media/cache/75/82/7582e20b84f603358a8d55cd6a0a50f4.jpg
An Unquiet Mind: A Memoir of Moods and Madness,46cb43c2ab133ccc,Psychology,21.3,21.3,0.0,Three,0,In stock (6 available),In stock,https://books.toscrape.com/catalogue/an-unquiet-mind-a-memoir-of-moods-and-madness_422/index.html,https://books.toscrape.com/media/cache/00/29/002924b764dc367dcaa3486fa4c0aa0b.jpg
A Year in Provence (Provence #1),9e60929f521fa280,Travel,56.88,56.88,0.0,Four,0,In stock (6 available),In stock,https://books.toscrape.com/catalogue/a-year-in-provence-provence-1_421/index.html,https://books.toscrape.com/media/cache/db/46/db46159b05faa5d95262112bf9c29ddd.jpg
World Without End (The Pillars of the Earth #2),2e5b4ff08a75fd02,Historical Fiction,32.97,32.97,0.0,Four,0,In stock (5 available),In stock,https://books.toscrape.com/catalogue/world-without-end-the-pillars-of-the-earth-2_420/index.html,https://books.toscrape.com/media/cache/be/7c/be7ce6fbc9a8e1a5a5b5c32e73cfd78a.jpg
"Will Grayson, Will Grayson (Will Grayson, Will Grayson)",e75f3ae1da1cc652,Young Adult,47.31,47.31,0.0,Four,0,In stock (5 available),In stock,https://books.toscrape.com/catalogue/will-grayson-will-grayson-will-grayson-will-grayson_419/index.html,https://books.toscrape.com/media/cache/de/a1/dea174c8a8dbfd98e5e05c9e479a52b2.jpg
Why Save the Bankers?: And Other Essays on Our Economic and Political Crisis,759ee7d059b1beb8,Nonfiction,48.67,48.67,0.0,Two,0,In stock (5 available),In stock,https://books.toscrape.com/catalogue/why-save-the-bankers-and-other-essays-on-our-economic-and-political-crisis_418/index.html,https://books.toscrape.com/media/cache/16/f5/16f545b2e14c16ed4bd0e098a0700b57.jpg
Where She Went (If I Stay #2),60369d96b7b80869,Young Adult,41.73,41.73,0.0,Four,0,In stock (5 available),In stock,https://books.toscrape.com/catalogue/where-she-went-if-i-stay-2_417/index.html,https://books.toscrape.com/media/cache/05/86/0586b3d79013f606494e843de1faea0b.jpg
What If?: Serious Scientific Answers to Absurd Hypothetical Questions,163d89116179c33f,Default,53.68,53.68,0.0,Four,0,In stock (5 available),In stock,https://books.toscrape.com/catalogue/what-if-serious-scientific-answers-to-absurd-hypothetical-questions_416/index.html,https://books.toscrape.com/media/cache/59/bc/59bcc421ae9f5a6f12ef11e849fb745d.jpg
Two Summers,3a7d54a264d9f33e,Young Adult,14.64,14.64,0.0,One,0,In stock (5 available),In stock,https://books.toscrape.com/catalogue/two-summers_415/index.html,https://books.toscrape.com/media/cache/89/16/89165d7488fbaa9e60cfcabe56796288.jpg
This Is Your Brain on Music: The Science of a Human Obsession,bc209a900101f28d,Music,38.4,38.4,0.0,One,0,In stock (5 available),In stock,https://books.toscrape.com/catalogue/this-is-your-brain-on-music-the-science-of-a-human-obsession_414/index.html,https://books.toscrape.com/media/cache/35/a4/35a4a7c6c76c4e82186753078e441654.jpg
The Secret Garden,abbb492978ff656d,Classics,15.08,15.08,0.0,Four,0,In stock (5 available),In stock,https://books.toscrape.com/catalogue/the-secret-garden_413/index.html,https://books.toscrape.com/media/cache/c5/46/c5465a06182ed6ebfa40d049258a2f58.jpg
The Raven King (The Raven Cycle #4),2e4fc5eacceec12c,Add a comment,30.57,30.57,0.0,Two,0,In stock (5 available),In stock,https://books.toscrape.com/catalogue/the-raven-king-the-raven-cycle-4_412/index.html,https://books.toscrape.com/media/cache/da/54/da54d953f00d1e465f31f865df3d0f3f.jpg
The Raven Boys (The Raven Cycle #1),e0b3a679b83caccc,Fantasy,57.74,57.74,0.0,Four,0,In stock (5 available),In stock,https://books.toscrape.com/catalogue/the-raven-boys-the-raven-cycle-1_411/index.html,https://books.toscrape.com/media/cache/3c/a4/3ca4889e4bb7f9a1cc1d7a1c920e9d42.jpg
The Power Greens Cookbook: 140 Delicious Superfood Recipes,f701fae56b645ef7,Food and Drink,11.05,11.05,0.0,Five,0,In stock (5 available),In stock,https://books.toscrape.com/catalogue/the-power-greens-cookbook-140-delicious-superfood-recipes_410/index.html,https://books.toscrape.com/media/cache/82/1d/821d2c02dcd0a10fc9d533917482746e.jpg
The Metamorphosis,93379e3a2072a01b,Classics,28.58,28.58,0.0,One,0,In stock (5 available),In stock,https://books.toscrape.com/catalogue/the-metamorphosis_409/index.html,https://books.toscrape.com/media/cache/4a/1b/4a1b6e9c1af75db0dc34ae63344f6883.jpg
The Mathews Men: Seven Brothers and the War Against Hitler's U-boats,0d210d2448c3018f,History,42.91,42.91,0.0,Five,0,In stock (5 available),In stock,https://books.toscrape.com/catalogue/the-mathews-men-seven-brothers-and-the-war-against-hitlers-u-boats_408/index.html,https://books.toscrape.com/media/cache/f2/64/f26457d65a03b2636c4bcc7c318f7346.jpg
The Little Paris Bookshop,dfd9ff1f343cdaff,Fiction,24.73,24.73,0.0,Three,0,In stock (5 available),In stock,https://books.toscrape.com/catalogue/the-little-paris-bookshop_407/index.html,https://books.toscrape.com/media/cache/50/a9/50a901fb008c0b8965c8d4da2dff5470.jpg
The Hiding Place,c4589ee5977a47be,History,55.91,55.91,0.0,Four,0,In stock (5 available),In stock,https://books.toscrape.com/catalogue/the-hiding-place_406/index.html,https://books.toscrape.com/media/cache/cf/18/cf187c1dc5575fcbbf49c58024146c4b.jpg
The Grand Design,3213b1f13f5f0f7c,Science,13.76,13.76,0.0,Three,0,In stock (5 available),In stock,https://books.toscrape.com/catalogue/the-grand-design_405/index.html,https://books.toscrape.com/media/cache/08/a9/08a957eb34f8047862e225774c3bdde2.jpg
